Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId
1704633180.0,BTCUSDT,BUY,44233.605749999995,0.00101732,0.04499973180159,0.0,OPEN,f2602e77
1704682260.0,BTCUSDT,SELL_SL,43348.933634999994,0.00101732,0.04409973716555819,-0.9890941049989493,CLOSE,f2602e77
1704682560.0,BTCUSDT,SELL,43362.198055,0.00050177,0.02175785011805735,0.0,OPEN,2d6342a6
1704694860.0,BTCUSDT,BUY_SL,44229.4420161,0.00050177,0.0221930071204185,-0.4791078595996233,CLOSE,2d6342a6
1704695160.0,BTCUSDT,BUY,44114.035995,0.00024254,0.0106994182902273,0.0,OPEN,f7cf4c91
1704736980.0,BTCUSDT,SELL_TP,45878.5974348,0.00024254,0.011127395021836392,0.4061499182970291,CLOSE,f7cf4c91
1704737280.0,BTCUSDT,BUY,45860.79893999999,0.00023662,0.0108515822451828,0.0,OPEN,b5209735
1704834720.0,BTCUSDT,SELL_TP,47695.23089759999,0.00023662,0.01128564553499011,0.4119260620271386,CLOSE,b5209735
1704835740.0,BTCUSDT,SELL,45864.726165,0.00143982,0.0660369500268903,0.0,OPEN,df4076ad
1704927060.0,BTCUSDT,BUY_SL,46782.0206883,0.00143982,0.06735768902742811,-1.4541336395921232,CLOSE,df4076ad
