timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,slip_bps,spread_bps
1704132780.0,2024-01-01 21:13:00,11.94613772503945,11.828397512251453,63.91707640652181,TREND,18.76138722741598,58.350245843913086,Regime: TREND (Orion 2x). Score: 0.64. Bullish Consensus.,BUY,4.350163983355588,5.0,5.0
1704157680.0,2024-01-02 04:08:00,12.091566459759576,11.828397512251453,49.88723609478334,TREND,30.994944309910352,49.93234165687,Regime: TREND (Orion 2x). Score: 0.50. Bullish Consensus.,BUY,6.837319657767294,5.0,5.0
1704282840.0,2024-01-03 14:54:00,13.494045759178956,11.828397512251453,66.66666666666666,TREND,-27.604840913154476,60.85150016486364,Regime: TREND (Orion 2x). Score: -0.67. Bearish Consensus.,SELL,6.2630095546679545,5.0,5.0
1704283440.0,2024-01-03 15:04:00,21.51141117203215,11.828397512251453,90.0,TREND,-71.8037424153008,71.77572234605037,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,16.712159327773485,5.0,5.0
1704283920.0,2024-01-03 15:12:00,28.5857513750418,11.828397512251453,90.0,TREND,-114.8282254321748,75.04391738130529,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,27.63120765672159,5.0,5.0
1704382200.0,2024-01-04 18:30:00,12.126908567591169,11.828397512251453,40.30065910037386,TREND,37.31489457868156,44.18039546022432,Regime: TREND (Orion 2x). Score: 0.40. Bullish Consensus.,BUY,8.430075489925462,5.0,5.0
