TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.00,0.1301,7,0.43,1.08,10000.17,8.30,16.28,752,706,46
