Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
B1_Sens_Slip0,96ba6c31,1704062760.0,1704137340.0,SELL,42454.144161,43307.55736692442,,11.0,-201.02,-212.02,-7.071947,19.96,CHOP,,
B1_Sens_Slip0,45a2c853,1704137700.0,1704157080.0,BUY,43356.145181,45085.88194914118,,11.0,398.96000000000043,387.96000000000043,10.205824,31.74,TREND,,
B1_Sens_Slip0,b2388469,1704158760.0,1704282660.0,BUY,45045.144064,44139.826758601725,,11.0,-200.98000000000079,-211.98000000000079,6.967428,21.82,TREND,,
B1_Sens_Slip0,7c106acf,1704282960.0,1704283680.0,SELL,43658.673696,41916.51798083481,,11.0,399.04000000000065,388.04000000000065,-57.730411,64.38,TREND,,
B1_Sens_Slip0,a694035a,1704283860.0,1704286380.0,SELL,41687.8308,42525.8395747416,,11.0,-201.01999999999913,-212.01999999999913,-112.64078,75.97,TREND,,
B1_Sens_Slip0,72260d37,1704286800.0,1704395940.0,BUY,42640.253599,44341.429156585706,,11.0,398.9599999999996,387.9599999999996,9.541499,19.35,CHOP,,
B1_Sens_Slip0,1a501542,1704396240.0,1704402001.0,BUY,44315.691126000005,44164.88307,,11.0,-34.030396947035904,-45.030396947035904,5.845239,52.02,TREND,,
