timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,atr_bps,slip_bps,spread_bps,fee_bps
1704155100.0,2024-01-02 03:25:00,11.348263989855376,6.0,88.28797817923017,TREND,14.250920536418562,58.97278690753811,Regime: TREND (Orion 2x). Score: 0.88. Bullish Consensus.,BUY,26.043990989011842,20.0338392223168,5.0,5.0,10.0
1704284700.0,2024-01-03 15:25:00,7.633598150155699,6.0,63.06758069128501,TREND,-4.368237670874805,43.84054841477101,Regime: TREND (Orion 2x). Score: -0.63. Bearish Consensus.,SELL,71.2992657735205,71.2992657735205,5.0,5.0,10.0
1704308580.0,2024-01-03 22:03:00,10.776384453780153,6.0,72.97843308517388,TREND,-19.794872155332996,49.787059851104324,Regime: TREND (Orion 2x). Score: -0.73. Bearish Consensus.,SELL,26.28115204759789,26.28115204759789,5.0,5.0,10.0
