Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime
Baseline_Dec23,67ac8518,1701544500.0,1701665760.0,BUY,39317.298019999995,40849.0999508592,41.7,20.0,389.6000000000013,369.6000000000013,12.098745,40.44,TREND
Baseline_Dec23,ba4481db,1701796620.0,1702260720.0,BUY,43074.12108999999,42170.426029531794,40.5,20.0,-209.79999999999976,-229.79999999999976,9.33875,49.34,TREND
Baseline_Dec23,524d8b1c,1702261020.0,1702496160.0,SELL,41732.18604,42609.39659056079,121.2,20.0,-210.19999999999774,-230.19999999999774,-63.166425,62.51,TREND
Baseline_Dec23,d2f0fca9,1702560600.0,1702564260.0,SELL,41896.97109000001,42777.645422311805,60.3,20.0,-210.19999999999973,-230.19999999999973,-85.754967,63.77,TREND
V5_Adx45_Dec23,96762999,1701796620.0,1702260720.0,BUY,43074.12108999999,42170.426029531794,40.5,20.0,-209.79999999999976,-229.79999999999976,9.33875,49.34,TREND
V5_Adx45_Dec23,663f58cc,1702319280.0,1702340520.0,SELL,40671.35793,41526.269873688594,41.6,20.0,-210.19999999999897,-230.19999999999897,-27.697295,47.75,TREND
V5_Adx45_Dec23,9cbd2c7d,1702560600.0,1702564260.0,SELL,41896.97109000001,42777.645422311805,60.3,20.0,-210.19999999999973,-230.19999999999973,-85.754967,63.77,TREND
