TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.79,0.2532,7,0.43,2.07,10079.01,87.78,17.69,680,677,3
