TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.30,0.1268,4,0.50,1.84,10029.52,33.27,7.46,739,730,9
