timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,slip_bps,spread_bps
1704283260.0,2024-01-03 15:01:00,30.60552270087046,24.312392636367672,66.66666666666666,TREND,-138.77245815138303,69.04999798513207,Regime: TREND (Orion 2x). Score: -0.67. Bearish Consensus.,SELL,0,5.0,5.0
1704283980.0,2024-01-03 15:13:00,26.67724209707066,24.312392636367672,90.0,TREND,-102.45333460701659,74.31678905236484,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,0,5.0,5.0
