timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,atr_bps,slip_bps,spread_bps,fee_bps
1704282900.0,2024-01-03 14:55:00,19.504608727965515,18.0,66.66666666666666,TREND,-68.93538752671157,62.63305760353138,Regime: TREND (Orion 2x). Score: -0.67. Bearish Consensus.,SELL,37.53667073177268,28.8743621013636,5.0,5.0,10.0
1704283860.0,2024-01-03 15:11:00,28.365103868623837,18.0,90.0,TREND,-112.64077998504217,75.96679677462284,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,161.42843035314036,100.89276897071271,5.0,5.0,10.0
