Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId,MarkPrice,FillPrice
1704154620.0,BTCUSDT,BUY,44659.274659999995,0.0279897,1.2499996999510017,0.0,OPEN,d84a0b4d,44614.66,44659.274659999995
1704282900.0,BTCUSDT,SELL_SL,43722.3230776332,0.0279897,1.2237747062460298,-27.44876841121797,CLOSE,d84a0b4d,43766.0891668,43722.3230776332
1704284700.0,BTCUSDT,SELL,42291.67599,0.02947181,1.2464122393588422,0.0,OPEN,8130f184,42334.01,42291.67599
1704297660.0,BTCUSDT,BUY_SL,43180.6470193098,0.02947181,1.272611824630165,-27.472197095952904,CLOSE,8130f184,43137.5095098,43180.6470193098
1704300420.0,BTCUSDT,SELL,42921.006030000004,0.014478020000000001,0.6214111837224607,0.0,OPEN,4732d95f,42963.97,42921.006030000004
1704380460.0,BTCUSDT,BUY_SL,43823.2055767506,0.014478020000000001,0.6344732468043068,-13.696536328650408,CLOSE,4732d95f,43779.426150600004,43823.2055767506
1704382260.0,BTCUSDT,BUY,44274.229999999996,0.01401529,0.6205161729767,0.0,OPEN,260b0747,44230.0,44274.229999999996
1704402001.0,BTCUSDT,SELL_EOS,44125.1307,0.01401529,0.618426503048403,-2.708096431345324,CLOSE,260b0747,44169.3,44125.1307
