Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
B_HeavyRealism,1eefec89,1704062760.0,1704137280.0,SELL,42415.93161,43307.5144924422,,20.0,-210.1999999999997,-230.1999999999997,-7.071947,19.96,CHOP,,
B_HeavyRealism,581126ce,1704137700.0,1704157140.0,BUY,43395.16180999999,45085.83731411759,,20.0,389.60000000000014,369.60000000000014,10.205824,31.74,TREND,,
B_HeavyRealism,7a1f8f91,1704158760.0,1704282660.0,BUY,45085.68063999999,44139.78306017279,,20.0,-209.80000000000013,-229.80000000000013,6.967428,21.82,TREND,,
B_HeavyRealism,cd937531,1704282960.0,1704283680.0,SELL,43619.37696,41916.476483481594,,20.0,390.4000000000016,370.4000000000016,-57.730411,64.38,TREND,,
B_HeavyRealism,882ae166,1704283860.0,1704284640.0,SELL,41650.308,42525.79747415999,,20.0,-210.1999999999983,-230.1999999999983,-112.64078,75.97,TREND,,
B_HeavyRealism,7de8c56a,1704284820.0,1704297240.0,SELL,41996.12184000001,42878.8803210768,,20.0,-210.19999999999877,-230.19999999999877,-31.459957,41.02,TREND,,
B_HeavyRealism,82a85346,1704297900.0,1704308160.0,BUY,43363.84051999999,42454.06714589039,,20.0,-209.80000000000044,-229.80000000000044,36.978059,35.84,TREND,,
B_HeavyRealism,889bb2a2,1704308340.0,1704336360.0,SELL,42213.46428,43100.7912991656,,20.0,-210.1999999999994,-230.1999999999994,-29.145796,43.16,TREND,,
B_HeavyRealism,be31f555,1704336540.0,1704402001.0,BUY,43109.98692,44125.1307,,20.0,235.477635816457,215.477635816457,10.125162,34.97,TREND,,
