TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.47,0.1312,8,0.50,1.51,10046.57,56.63,20.09,994,881,113
