Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId,MarkPrice,FillPrice
1701544500.0,BTCUSDT,BUY,39317.298019999995,0.03179262,1.2499999153766124,0.0,OPEN,67ac8518,39278.02,39317.298019999995
1701665760.0,BTCUSDT,SELL_TP,40849.0999508592,0.03179262,1.2986999120796852,47.401296790993285,CLOSE,67ac8518,40889.9899408,40849.0999508592
1701796620.0,BTCUSDT,BUY,43074.12108999999,0.02915367,1.2557687117979002,0.0,OPEN,ba4481db,43031.09,43074.12108999999
1702260720.0,BTCUSDT,SELL_SL,42170.426029531794,0.02915367,1.2294226842243803,-27.575450257744293,CLOSE,ba4481db,42212.638668199994,42170.426029531794
1702261020.0,BTCUSDT,SELL,41732.18604,0.015002380000000001,0.6260821132027752,0.0,OPEN,524d8b1c,41773.96,41732.18604
1702496160.0,BTCUSDT,BUY_SL,42609.39659056079,0.015002380000000001,0.6392423592222974,-13.799488378744492,CLOSE,524d8b1c,42566.8297608,42609.39659056079
1702560600.0,BTCUSDT,SELL,41896.97109000001,0.00746093,0.3125903685145137,0.0,OPEN,d2f0fca9,41938.91,41896.97109000001
1702564260.0,BTCUSDT,BUY_SL,42777.645422311805,0.00746093,0.31916101806068886,-6.889810564235759,CLOSE,d2f0fca9,42734.91051180001,42777.645422311805
