TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.53,0.1266,7,0.14,0.51,9947.26,-46.50,12.44,738,728,10
