TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.76,0.1269,4,0.00,0.00,9924.46,-71.80,7.49,732,725,7
