timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,slip_bps,spread_bps
1704063120.0,2024-01-01 01:52:00,10.10760616049949,6.0,50.240789929562105,TREND,-30.377764300494164,36.14447395773726,Regime: TREND (Orion 2x). Score: -0.50. Bearish Consensus.,SELL,7.20748387876921,5.0,5.0
1704137700.0,2024-01-01 22:35:00,6.490756252767135,6.0,42.898379201486556,TREND,10.20582421983272,31.73902752089193,Regime: TREND (Orion 2x). Score: 0.43. Bullish Consensus.,BUY,2.354186415707377,5.0,5.0
1704157440.0,2024-01-02 04:04:00,9.909535427179957,6.0,42.62374288461018,TREND,19.68825979452231,45.57424573076611,Regime: TREND (Orion 2x). Score: 0.43. Bullish Consensus.,BUY,4.362760183762298,5.0,5.0
1704284400.0,2024-01-03 15:20:00,14.26698179157398,6.0,83.58888398588826,TREND,-36.99572791864921,56.15333039153296,Regime: TREND (Orion 2x). Score: -0.84. Bearish Consensus.,SELL,8.804081548214507,5.0,5.0
1704297900.0,2024-01-03 19:05:00,10.855284485538093,6.0,49.72636667502447,TREND,36.978058583743405,35.83582000501468,Regime: TREND (Orion 2x). Score: 0.50. Bullish Consensus.,BUY,8.535922141226239,5.0,5.0
1704310560.0,2024-01-03 22:36:00,7.8268244305802686,6.0,45.345299782089725,TREND,17.95120519221382,33.207179869253835,Regime: TREND (Orion 2x). Score: 0.45. Bullish Consensus.,BUY,4.18945941916609,5.0,5.0
1704400860.0,2024-01-04 23:41:00,9.619716203742989,6.0,62.744891742876405,TREND,19.499154639270273,43.64693504572585,Regime: TREND (Orion 2x). Score: 0.63. Bullish Consensus.,BUY,4.393677660711422,5.0,5.0
