timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,atr_bps,slip_bps,spread_bps,fee_bps,safety_factor
1704154620.0,2024-01-02 03:17:00,11.814209517008162,8.0,82.94263581004101,TREND,21.502157922979677,55.765581486024615,Regime: TREND (Orion 2x). Score: 0.83. Bullish Consensus.,BUY,26.881146524315696,17.9207643495438,5.0,5.0,10.0,2.0
1704308160.0,2024-01-03 21:56:00,10.712250161507447,8.0,48.344971238895404,TREND,-36.01523184105463,35.00698274333724,Regime: TREND (Orion 2x). Score: -0.48. Bearish Consensus.,SELL,29.657151335193625,21.566099324934065,5.0,5.0,10.0,2.0
1704382200.0,2024-01-04 18:30:00,12.126908567591169,8.0,40.30065910037386,TREND,37.31489457868156,44.18039546022432,Regime: TREND (Orion 2x). Score: 0.40. Bullish Consensus.,BUY,28.77646119834622,19.184307465564146,5.0,5.0,10.0,2.0
