Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
A_Baseline,f698c3d7,1704152160.0,1704183600.0,BUY,44009.990238,45761.23576955049,,7.0,397.9199999999991,390.9199999999991,10.315939,52.29,TREND,,
A_Baseline,1ec3dc3d,1704183900.0,1704223620.0,BUY,45735.315233999994,44811.644807534125,,7.0,-201.96000000000117,-208.96000000000117,6.887139,42.29,TREND,,
A_Baseline,6d6e43a7,1704280680.0,1704283260.0,SELL,44852.057794,43066.58707733645,,7.0,398.07999999999936,391.07999999999936,-7.330331,51.08,TREND,,
A_Baseline,b43c8018,1704283440.0,1704283740.0,SELL,42956.377006,41246.36955014515,,7.0,398.0800000000007,391.0800000000007,-71.803742,71.78,TREND,,
A_Baseline,11c19c6a,1704283920.0,1704284160.0,SELL,41549.128512,42388.58710445645,,7.0,-202.03999999999934,-209.03999999999934,-114.828225,75.04,TREND,,
A_Baseline,8f7a6fa8,1704284340.0,1704297240.0,SELL,42049.5884,42899.1582840336,,7.0,-202.03999999999934,-209.03999999999934,-37.014694,57.94,TREND,,
A_Baseline,d3626ee7,1704297420.0,1704308160.0,BUY,42899.678219999994,42033.276318668875,,7.0,-201.95999999999978,-208.95999999999978,31.43538,22.78,TREND,,
A_Baseline,a0f1dcd4,1704308340.0,1704336420.0,SELL,42247.268856,43100.83267596662,,7.0,-202.03999999999928,-209.03999999999928,-29.145796,43.16,TREND,,
A_Baseline,3d2b1a18,1704380160.0,1704402001.0,BUY,43630.42434,44160.46614,,7.0,121.48444761149419,114.48444761149419,12.383461,34.06,TREND,,
