Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
A_Baseline,fa7a6461,1704282900.0,1704283680.0,SELL,43605.997056,41870.12952519475,,7.0,398.08,391.08,-68.935388,62.63,TREND,,
A_Baseline,013146de,1704283860.0,1704284640.0,SELL,41683.6616,42525.8382989664,,7.0,-202.0400000000007,-209.0400000000007,-112.64078,75.97,TREND,,
