TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.58,0.1269,7,0.14,0.48,9941.82,-51.94,12.44,732,725,7
