Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId
1704062760.0,BTCUSDT,SELL,42415.93161,0.02947005,1.2499996253432806,0.0,OPEN,a56910f8
1704137280.0,BTCUSDT,BUY_SL,43307.5144924422,0.02947005,1.2762746174679962,-27.551266742183717,CLOSE,a56910f8
1704137700.0,BTCUSDT,BUY,43395.16180999999,0.057444180000000004,2.492799486142766,0.0,OPEN,d551a1f0
1704157140.0,BTCUSDT,SELL_TP,45085.83731411759,0.057444180000000004,2.5899189541228878,94.52954902599929,CLOSE,d551a1f0
1704158760.0,BTCUSDT,BUY,45085.68063999999,0.0279003,1.2579040155601917,0.0,OPEN,2f586bb6
1704282660.0,BTCUSDT,SELL_SL,44139.78306017279,0.0279003,1.2315131893137388,-27.622339435766577,CLOSE,2f586bb6
1704282960.0,BTCUSDT,SELL,43619.37696,0.01437772,0.6271471885053312,0.0,OPEN,19491cf9
1704283680.0,BTCUSDT,BUY_TP,41916.476483481594,0.01437772,0.6026633622660831,23.881162876982152,CLOSE,19491cf9
1704283860.0,BTCUSDT,SELL,41650.308,0.03018467,1.2572008023783598,0.0,OPEN,06eec764
1704284640.0,BTCUSDT,BUY_SL,42525.79747415999,0.03018467,1.283627163244353,-27.709988029237266,CLOSE,06eec764
1704284820.0,BTCUSDT,SELL,41996.12184000001,0.029849900000000002,1.2535800373118164,0.0,OPEN,7d0ceb65
1704297240.0,BTCUSDT,BUY_SL,42878.8803210768,0.029849900000000002,1.2799302896961107,-27.63018267399033,CLOSE,7d0ceb65
1704297900.0,BTCUSDT,BUY,43363.84051999999,0.01441258,0.6249848206017415,0.0,OPEN,62fc5a16
1704308160.0,BTCUSDT,SELL_SL,42454.06714589039,0.01441258,0.6118726390655169,-13.72405417529008,CLOSE,62fc5a16
1704308340.0,BTCUSDT,SELL,42213.46428,0.0147841,0.624088077261948,0.0,OPEN,40be2834
1704336360.0,BTCUSDT,BUY_SL,43100.7912991656,0.0147841,0.6372064086459941,-13.755537792692103,CLOSE,40be2834
1704336540.0,BTCUSDT,BUY,43109.986919999996,0.0144558,0.6231893489181359,0.0,OPEN,2861a3e8
1704402001.0,BTCUSDT,SELL_EOS,44125.1307,0.0144558,0.6378640643730601,14.036851390551023,CLOSE,2861a3e8
