TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.16,0.2535,9,0.33,0.95,9983.64,-6.35,20.16,740,702,38
