TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.59,0.1303,6,0.50,1.89,10059.00,67.17,16.30,939,858,81
