TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.00,0.2526,10,0.30,1.03,9999.57,3.45,7.82,850,779,71
