TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.36,0.1291,2,0.00,0.00,9963.66,-33.84,4.96,732,725,7
