TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.18,0.1318,9,0.44,1.20,10017.58,28.23,21.30,7589,6597,992
