Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
B2_Sens_Spr0,c15f0a0b,1704062760.0,1704137340.0,SELL,42449.898322,43307.55606769769,,12.0,-202.04000000000008,-214.04000000000008,-7.071947,19.96,CHOP,,
B2_Sens_Spr0,499a1583,1704137700.0,1704157080.0,BUY,43360.480361999995,45085.880596564704,,12.0,397.9200000000013,385.9200000000013,10.205824,31.74,TREND,,
B2_Sens_Spr0,c6a3cb46,1704158760.0,1704282660.0,BUY,45049.648128,44139.825434406914,,12.0,-201.95999999999978,-213.95999999999978,6.967428,21.82,TREND,,
B2_Sens_Spr0,fea35b94,1704282960.0,1704283680.0,SELL,43654.307392,41916.516723339264,,12.0,398.0800000000005,386.0800000000005,-57.730411,64.38,TREND,,
B2_Sens_Spr0,82d6c870,1704283860.0,1704284640.0,SELL,41683.6616,42525.8382989664,,12.0,-202.0400000000007,-214.0400000000007,-112.64078,75.97,TREND,,
B2_Sens_Spr0,980467c2,1704284820.0,1704297240.0,SELL,42029.752368,42878.92148484307,,12.0,-202.03999999999948,-214.03999999999948,-31.459957,41.02,TREND,,
B2_Sens_Spr0,2a169f4a,1704297420.0,1704308160.0,BUY,42899.678219999994,42033.276318668875,,12.0,-201.95999999999978,-213.95999999999978,31.43538,22.78,TREND,,
B2_Sens_Spr0,3324da4a,1704308340.0,1704336420.0,SELL,42247.268856,43100.83267596662,,12.0,-202.03999999999928,-214.03999999999928,-29.145796,43.16,TREND,,
B2_Sens_Spr0,8747a40d,1704336600.0,1704402001.0,BUY,43052.598798,44160.46614,,12.0,257.3287961542204,245.3287961542204,6.894348,37.06,TREND,,
