timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,atr_bps,slip_bps,spread_bps,fee_bps,safety_factor
1704154680.0,2024-01-02 03:18:00,12.527198947370833,11.828397512251453,61.70108529703072,TREND,25.345706724969205,57.02065117821843,Regime: TREND (Orion 2x). Score: 0.62. Bullish Consensus.,BUY,28.049701651571006,18.69980110104734,5.0,5.0,10.0,2.0
1704382200.0,2024-01-04 18:30:00,12.126908567591169,11.828397512251453,40.30065910037386,TREND,37.31489457868156,44.18039546022432,Regime: TREND (Orion 2x). Score: 0.40. Bullish Consensus.,BUY,28.77646119834622,19.184307465564146,5.0,5.0,10.0,2.0
