TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.31,0.1280,7,0.29,0.66,9969.24,-25.46,10.72,731,692,39
