Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId,MarkPrice,FillPrice
1704207360.0,BTCUSDT,SELL,45047.507399999995,0.02774848,1.2499998581387517,0.0,OPEN,a6c12151,45092.6,45047.507399999995
1704283260.0,BTCUSDT,BUY_TP,43288.85271110399,0.02774848,1.2011998636770147,47.598794598060074,CLOSE,a6c12151,43245.607103999995,43288.85271110399
1704308160.0,BTCUSDT,SELL,42236.29143,0.02973257,1.255793491482875,0.0,OPEN,7b33ba02,42278.57,42236.29143
1704336420.0,BTCUSDT,BUY_SL,43124.098275858596,0.02973257,1.2821902706738448,-27.678969461643835,CLOSE,7b33ba02,43081.0172586,43124.098275858596
