Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
V4_Combo,a6c12151,1704207360.0,1704283260.0,SELL,45047.507399999995,43288.85271110399,28.2,20.0,390.40000000000174,370.40000000000174,-24.270325,45.23,TREND,10.47,1.3
V4_Combo,7b33ba02,1704308160.0,1704336420.0,SELL,42236.29143,43124.09827585859,29.7,20.0,-210.19999999999797,-230.19999999999797,-36.015232,35.01,TREND,10.71,1.3
