TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.49,0.0043,3,0.67,2.29,10049.31,53.71,8.74,1176,1014,162
