TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.19,0.0028,2,0.50,1.82,10019.40,21.90,4.99,1176,1014,162
