Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
D_Strict,96f18cfa,1704282900.0,1704283680.0,SELL,43571.10528,41870.089329868795,43.3,20.0,390.40000000000185,370.40000000000185,-68.935388,62.63,TREND,19.5,2.0
D_Strict,b2fff644,1704285540.0,1704297360.0,SELL,42147.94986,43033.8997660572,62.3,20.0,-210.1999999999995,-230.1999999999995,-8.273964,32.45,TREND,6.37,2.0
