Bar,Timestamp,Equity,Balance,UnrealizedPnL,PositionQty,Type
89,1704096540.0,1000.00,1000.00,0.00,0.00000000,BAR
90,1704096600.0,1000.00,1000.00,0.00,0.00000000,BAR
91,1704096660.0,1000.00,1000.00,0.00,0.00000000,BAR
92,1704096720.0,1000.00,1000.00,0.00,0.00000000,BAR
93,1704096780.0,1000.00,1000.00,0.00,0.00000000,BAR
94,1704096840.0,1000.00,1000.00,0.00,0.00000000,BAR
95,1704096900.0,1000.00,1000.00,0.00,0.00000000,BAR
96,1704096960.0,1000.00,1000.00,0.00,0.00000000,BAR
97,1704097020.0,1000.00,1000.00,0.00,0.00000000,BAR
98,1704097080.0,999.75,999.75,0.00,-0.01187678,POST_TRADE
99,1704097080.0,999.75,999.75,0.00,-0.01187678,BAR
100,1704097140.0,1000.22,999.75,0.47,-0.01187678,BAR
101,1704097200.0,1000.81,999.75,1.06,-0.01187678,BAR
102,1704097260.0,1001.41,999.75,1.66,-0.01187678,BAR
103,1704097320.0,1002.00,999.75,2.25,-0.01187678,BAR
104,1704097380.0,1002.59,999.75,2.84,-0.01187678,BAR
105,1704097440.0,1003.19,999.75,3.44,-0.01187678,BAR
106,1704097500.0,1003.78,999.75,4.03,-0.01187678,BAR
107,1704097560.0,1004.38,999.75,4.63,-0.01187678,BAR
108,1704097620.0,1004.97,999.75,5.22,-0.01187678,BAR
109,1704097680.0,1005.56,999.75,5.81,-0.01187678,BAR
110,1704097740.0,1006.16,999.75,6.41,-0.01187678,BAR
111,1704097800.0,1006.75,999.75,7.00,-0.01187678,BAR
112,1704097860.0,1007.34,999.75,7.59,-0.01187678,BAR
113,1704097920.0,1007.94,999.75,8.19,-0.01187678,BAR
114,1704097980.0,1008.53,999.75,8.78,-0.01187678,BAR
115,1704098040.0,1009.13,999.75,9.38,-0.01187678,BAR
116,1704098100.0,1009.51,1009.51,0.00,0.00000000,BAR
117,1704098160.0,1009.51,1009.51,0.00,0.00000000,BAR
118,1704098220.0,1009.26,1009.26,0.00,-0.01255612,POST_TRADE
119,1704098220.0,1009.26,1009.26,0.00,-0.01255612,BAR
120,1704098280.0,1009.76,1009.26,0.50,-0.01255612,BAR
121,1704098340.0,1010.39,1009.26,1.13,-0.01255612,BAR
122,1704098400.0,1011.01,1009.26,1.76,-0.01255612,BAR
123,1704098460.0,1011.64,1009.26,2.38,-0.01255612,BAR
124,1704098520.0,1012.27,1009.26,3.01,-0.01255612,BAR
125,1704098580.0,1012.90,1009.26,3.64,-0.01255612,BAR
126,1704098640.0,1013.53,1009.26,4.27,-0.01255612,BAR
127,1704098700.0,1014.15,1009.26,4.90,-0.01255612,BAR
128,1704098760.0,1014.78,1009.26,5.52,-0.01255612,BAR
129,1704098820.0,1015.41,1009.26,6.15,-0.01255612,BAR
130,1704098880.0,1016.04,1009.26,6.78,-0.01255612,BAR
131,1704098940.0,1016.67,1009.26,7.41,-0.01255612,BAR
132,1704099000.0,1017.29,1009.26,8.04,-0.01255612,BAR
133,1704099060.0,1017.92,1009.26,8.66,-0.01255612,BAR
134,1704099120.0,1018.55,1009.26,9.29,-0.01255612,BAR
135,1704099180.0,1019.11,1019.11,0.00,0.00000000,BAR
136,1704099240.0,1019.11,1019.11,0.00,0.00000000,BAR
137,1704099300.0,1018.73,1018.73,0.00,-0.01990409,POST_TRADE
138,1704099300.0,1018.73,1018.73,0.00,-0.01990409,BAR
139,1704099360.0,1019.53,1018.73,0.80,-0.01990409,BAR
140,1704099420.0,1020.53,1018.73,1.80,-0.01990409,BAR
141,1704099480.0,1021.52,1018.73,2.79,-0.01990409,BAR
142,1704099540.0,1022.52,1018.73,3.79,-0.01990409,BAR
143,1704099600.0,1023.51,1018.73,4.78,-0.01990409,BAR
144,1704099660.0,1024.51,1018.73,5.78,-0.01990409,BAR
145,1704099720.0,1025.50,1018.73,6.78,-0.01990409,BAR
146,1704099780.0,1026.50,1018.73,7.77,-0.01990409,BAR
147,1704099840.0,1027.49,1018.73,8.77,-0.01990409,BAR
148,1704099900.0,1028.49,1018.73,9.76,-0.01990409,BAR
149,1704099960.0,1029.48,1018.73,10.76,-0.01990409,BAR
150,1704100020.0,1030.48,1018.73,11.75,-0.01990409,BAR
151,1704100080.0,1031.47,1018.73,12.75,-0.01990409,BAR
152,1704100140.0,1032.47,1018.73,13.74,-0.01990409,BAR
153,1704100200.0,1033.65,1033.65,0.00,0.00000000,BAR
154,1704100260.0,1033.65,1033.65,0.00,0.00000000,BAR
155,1704100320.0,1033.26,1033.26,0.00,-0.02112265,POST_TRADE
156,1704100320.0,1033.26,1033.26,0.00,-0.02112265,BAR
157,1704100380.0,1034.12,1033.26,0.86,-0.02112265,BAR
158,1704100440.0,1035.18,1033.26,1.92,-0.02112265,BAR
159,1704100500.0,1036.23,1033.26,2.97,-0.02112265,BAR
160,1704100560.0,1037.29,1033.26,4.03,-0.02112265,BAR
161,1704100620.0,1038.35,1033.26,5.09,-0.02112265,BAR
162,1704100680.0,1039.40,1033.26,6.14,-0.02112265,BAR
163,1704100740.0,1040.46,1033.26,7.20,-0.02112265,BAR
164,1704100800.0,1041.52,1033.26,8.26,-0.02112265,BAR
165,1704100860.0,1042.57,1033.26,9.31,-0.02112265,BAR
166,1704100920.0,1043.63,1033.26,10.37,-0.02112265,BAR
167,1704100980.0,1044.68,1033.26,11.42,-0.02112265,BAR
168,1704101040.0,1045.74,1033.26,12.48,-0.02112265,BAR
169,1704101100.0,1046.80,1033.26,13.54,-0.02112265,BAR
170,1704101160.0,1047.85,1033.26,14.59,-0.02112265,BAR
171,1704101220.0,1048.39,1048.39,0.00,0.00000000,BAR
172,1704101280.0,1048.39,1048.39,0.00,0.00000000,BAR
173,1704101340.0,1048.00,1048.00,0.00,-0.02246396,POST_TRADE
174,1704101340.0,1048.00,1048.00,0.00,-0.02246396,BAR
175,1704101400.0,1048.93,1048.00,0.93,-0.02246396,BAR
176,1704101460.0,1050.05,1048.00,2.05,-0.02246396,BAR
177,1704101520.0,1051.17,1048.00,3.17,-0.02246396,BAR
178,1704101580.0,1052.30,1048.00,4.30,-0.02246396,BAR
179,1704101640.0,1053.42,1048.00,5.42,-0.02246396,BAR
180,1704101700.0,1054.54,1048.00,6.54,-0.02246396,BAR
181,1704101760.0,1055.67,1048.00,7.67,-0.02246396,BAR
182,1704101820.0,1056.79,1048.00,8.79,-0.02246396,BAR
183,1704101880.0,1057.91,1048.00,9.91,-0.02246396,BAR
184,1704101940.0,1059.04,1048.00,11.04,-0.02246396,BAR
185,1704102000.0,1060.16,1048.00,12.16,-0.02246396,BAR
186,1704102060.0,1061.28,1048.00,13.28,-0.02246396,BAR
187,1704102120.0,1062.40,1048.00,14.40,-0.02246396,BAR
188,1704102180.0,1063.35,1063.35,0.00,0.00000000,BAR
189,1704102240.0,1063.35,1063.35,0.00,0.00000000,BAR
190,1704102300.0,1062.95,1062.95,0.00,-0.02387523,POST_TRADE
191,1704102300.0,1062.95,1062.95,0.00,-0.02387523,BAR
192,1704102360.0,1063.94,1062.95,0.99,-0.02387523,BAR
193,1704102420.0,1065.14,1062.95,2.19,-0.02387523,BAR
194,1704102480.0,1066.33,1062.95,3.38,-0.02387523,BAR
195,1704102540.0,1067.53,1062.95,4.58,-0.02387523,BAR
196,1704102600.0,1068.72,1062.95,5.77,-0.02387523,BAR
197,1704102660.0,1069.91,1062.95,6.96,-0.02387523,BAR
198,1704102720.0,1071.11,1062.95,8.16,-0.02387523,BAR
199,1704102780.0,1072.30,1062.95,9.35,-0.02387523,BAR
200,1704102840.0,1073.49,1062.95,10.54,-0.02387523,BAR
201,1704102900.0,1074.69,1062.95,11.74,-0.02387523,BAR
202,1704102960.0,1075.88,1062.95,12.93,-0.02387523,BAR
203,1704103020.0,1077.08,1062.95,14.13,-0.02387523,BAR
204,1704103080.0,1078.52,1078.52,0.00,0.00000000,BAR
205,1704103140.0,1078.52,1078.52,0.00,0.00000000,BAR
206,1704103200.0,1078.11,1078.11,0.00,-0.02535377,POST_TRADE
207,1704103200.0,1078.11,1078.11,0.00,-0.02535377,BAR
208,1704103260.0,1079.18,1078.11,1.07,-0.02535377,BAR
209,1704103320.0,1080.45,1078.11,2.33,-0.02535377,BAR
210,1704103380.0,1081.71,1078.11,3.60,-0.02535377,BAR
211,1704103440.0,1082.98,1078.11,4.87,-0.02535377,BAR
212,1704103500.0,1084.25,1078.11,6.14,-0.02535377,BAR
213,1704103560.0,1085.52,1078.11,7.40,-0.02535377,BAR
214,1704103620.0,1086.78,1078.11,8.67,-0.02535377,BAR
215,1704103680.0,1088.05,1078.11,9.94,-0.02535377,BAR
216,1704103740.0,1089.32,1078.11,11.21,-0.02535377,BAR
217,1704103800.0,1090.59,1078.11,12.47,-0.02535377,BAR
218,1704103860.0,1091.85,1078.11,13.74,-0.02535377,BAR
219,1704103920.0,1093.12,1078.11,15.01,-0.02535377,BAR
220,1704103980.0,1093.90,1093.90,0.00,0.00000000,BAR
221,1704104040.0,1093.90,1093.90,0.00,0.00000000,BAR
222,1704104100.0,1093.49,1093.49,0.00,-0.02698346,POST_TRADE
223,1704104100.0,1093.49,1093.49,0.00,-0.02698346,BAR
224,1704104160.0,1094.64,1093.49,1.14,-0.02698346,BAR
225,1704104220.0,1095.98,1093.49,2.49,-0.02698346,BAR
226,1704104280.0,1097.33,1093.49,3.84,-0.02698346,BAR
227,1704104340.0,1098.68,1093.49,5.19,-0.02698346,BAR
228,1704104400.0,1100.03,1093.49,6.54,-0.02698346,BAR
229,1704104460.0,1101.38,1093.49,7.89,-0.02698346,BAR
230,1704104520.0,1102.73,1093.49,9.24,-0.02698346,BAR
231,1704104580.0,1104.08,1093.49,10.59,-0.02698346,BAR
232,1704104640.0,1105.43,1093.49,11.94,-0.02698346,BAR
233,1704104700.0,1106.78,1093.49,13.29,-0.02698346,BAR
234,1704104760.0,1108.13,1093.49,14.64,-0.02698346,BAR
235,1704104820.0,1109.51,1109.51,0.00,0.00000000,BAR
236,1704104880.0,1109.51,1109.51,0.00,0.00000000,BAR
237,1704104940.0,1109.09,1109.09,0.00,-0.02868870,POST_TRADE
238,1704104940.0,1109.09,1109.09,0.00,-0.02868870,BAR
239,1704105000.0,1110.32,1109.09,1.23,-0.02868870,BAR
240,1704105060.0,1111.75,1109.09,2.66,-0.02868870,BAR
241,1704105120.0,1113.19,1109.09,4.10,-0.02868870,BAR
242,1704105180.0,1114.62,1109.09,5.53,-0.02868870,BAR
243,1704105240.0,1116.05,1109.09,6.96,-0.02868870,BAR
244,1704105300.0,1117.49,1109.09,8.40,-0.02868870,BAR
245,1704105360.0,1118.92,1109.09,9.83,-0.02868870,BAR
246,1704105420.0,1120.36,1109.09,11.27,-0.02868870,BAR
247,1704105480.0,1121.79,1109.09,12.70,-0.02868870,BAR
248,1704105540.0,1123.23,1109.09,14.14,-0.02868870,BAR
249,1704105600.0,1124.66,1109.09,15.57,-0.02868870,BAR
250,1704105660.0,1125.33,1125.33,0.00,0.00000000,BAR
251,1704105720.0,1125.33,1125.33,0.00,0.00000000,BAR
252,1704105780.0,1124.91,1124.91,0.00,-0.03057286,POST_TRADE
253,1704105780.0,1124.91,1124.91,0.00,-0.03057286,BAR
254,1704105840.0,1126.23,1124.91,1.32,-0.03057286,BAR
255,1704105900.0,1127.76,1124.91,2.85,-0.03057286,BAR
256,1704105960.0,1129.29,1124.91,4.37,-0.03057286,BAR
257,1704106020.0,1130.82,1124.91,5.90,-0.03057286,BAR
258,1704106080.0,1132.34,1124.91,7.43,-0.03057286,BAR
259,1704106140.0,1133.87,1124.91,8.96,-0.03057286,BAR
260,1704106200.0,1135.40,1124.91,10.49,-0.03057286,BAR
261,1704106260.0,1136.93,1124.91,12.02,-0.03057286,BAR
262,1704106320.0,1138.46,1124.91,13.55,-0.03057286,BAR
263,1704106380.0,1139.99,1124.91,15.08,-0.03057286,BAR
264,1704106440.0,1141.39,1141.39,0.00,0.00000000,BAR
265,1704106500.0,1141.39,1141.39,0.00,0.00000000,BAR
266,1704106560.0,1140.96,1140.96,0.00,-0.03254058,POST_TRADE
267,1704106560.0,1140.96,1140.96,0.00,-0.03254058,BAR
268,1704106620.0,1142.37,1140.96,1.41,-0.03254058,BAR
269,1704106680.0,1144.00,1140.96,3.04,-0.03254058,BAR
270,1704106740.0,1145.63,1140.96,4.67,-0.03254058,BAR
271,1704106800.0,1147.25,1140.96,6.29,-0.03254058,BAR
272,1704106860.0,1148.88,1140.96,7.92,-0.03254058,BAR
273,1704106920.0,1150.51,1140.96,9.55,-0.03254058,BAR
274,1704106980.0,1152.13,1140.96,11.18,-0.03254058,BAR
275,1704107040.0,1153.76,1140.96,12.80,-0.03254058,BAR
276,1704107100.0,1155.39,1140.96,14.43,-0.03254058,BAR
277,1704107160.0,1157.01,1140.96,16.06,-0.03254058,BAR
278,1704107220.0,1157.67,1157.67,0.00,0.00000000,BAR
279,1704107280.0,1157.67,1157.67,0.00,0.00000000,BAR
280,1704107340.0,1157.23,1157.23,0.00,-0.03471965,POST_TRADE
281,1704107340.0,1157.23,1157.23,0.00,-0.03471965,BAR
282,1704107400.0,1158.75,1157.23,1.52,-0.03471965,BAR
283,1704107460.0,1160.49,1157.23,3.25,-0.03471965,BAR
284,1704107520.0,1162.23,1157.23,4.99,-0.03471965,BAR
285,1704107580.0,1163.96,1157.23,6.73,-0.03471965,BAR
286,1704107640.0,1165.70,1157.23,8.46,-0.03471965,BAR
287,1704107700.0,1167.43,1157.23,10.20,-0.03471965,BAR
288,1704107760.0,1169.17,1157.23,11.93,-0.03471965,BAR
289,1704107820.0,1170.90,1157.23,13.67,-0.03471965,BAR
290,1704107880.0,1172.64,1157.23,15.41,-0.03471965,BAR
291,1704107940.0,1174.18,1174.18,0.00,0.00000000,BAR
292,1704108000.0,1174.18,1174.18,0.00,0.00000000,BAR
293,1704108060.0,1173.74,1173.74,0.00,-0.03698897,POST_TRADE
294,1704108060.0,1173.74,1173.74,0.00,-0.03698897,BAR
295,1704108120.0,1175.37,1173.74,1.63,-0.03698897,BAR
296,1704108180.0,1177.22,1173.74,3.48,-0.03698897,BAR
297,1704108240.0,1179.07,1173.74,5.33,-0.03698897,BAR
298,1704108300.0,1180.92,1173.74,7.18,-0.03698897,BAR
299,1704108360.0,1182.77,1173.74,9.03,-0.03698897,BAR
300,1704108420.0,1184.62,1173.74,10.88,-0.03698897,BAR
301,1704108480.0,1186.47,1173.74,12.73,-0.03698897,BAR
302,1704108540.0,1188.32,1173.74,14.58,-0.03698897,BAR
303,1704108600.0,1190.17,1173.74,16.42,-0.03698897,BAR
304,1704108660.0,1190.93,1190.93,0.00,0.00000000,BAR
305,1704108720.0,1190.93,1190.93,0.00,0.00000000,BAR
306,1704108780.0,1190.49,1190.49,0.00,-0.03950689,POST_TRADE
307,1704108780.0,1190.49,1190.49,0.00,-0.03950689,BAR
308,1704108840.0,1192.24,1190.49,1.75,-0.03950689,BAR
309,1704108900.0,1194.21,1190.49,3.73,-0.03950689,BAR
310,1704108960.0,1196.19,1190.49,5.70,-0.03950689,BAR
311,1704109020.0,1198.16,1190.49,7.68,-0.03950689,BAR
312,1704109080.0,1200.14,1190.49,9.65,-0.03950689,BAR
313,1704109140.0,1202.11,1190.49,11.63,-0.03950689,BAR
314,1704109200.0,1204.09,1190.49,13.60,-0.03950689,BAR
315,1704109260.0,1206.07,1190.49,15.58,-0.03950689,BAR
316,1704109320.0,1207.92,1207.92,0.00,0.00000000,BAR
317,1704109380.0,1207.92,1207.92,0.00,0.00000000,BAR
318,1704109440.0,1207.47,1207.47,0.00,-0.04211867,POST_TRADE
319,1704109440.0,1207.47,1207.47,0.00,-0.04211867,BAR
320,1704109500.0,1209.35,1207.47,1.88,-0.04211867,BAR
321,1704109560.0,1211.45,1207.47,3.99,-0.04211867,BAR
322,1704109620.0,1213.56,1207.47,6.09,-0.04211867,BAR
323,1704109680.0,1215.67,1207.47,8.20,-0.04211867,BAR
324,1704109740.0,1217.77,1207.47,10.30,-0.04211867,BAR
325,1704109800.0,1219.88,1207.47,12.41,-0.04211867,BAR
326,1704109860.0,1221.98,1207.47,14.51,-0.04211867,BAR
327,1704109920.0,1224.09,1207.47,16.62,-0.04211867,BAR
328,1704109980.0,1225.15,1225.15,0.00,0.00000000,BAR
329,1704110040.0,1225.15,1225.15,0.00,0.00000000,BAR
330,1704110100.0,1224.69,1224.69,0.00,-0.04502074,POST_TRADE
331,1704110100.0,1224.69,1224.69,0.00,-0.04502074,BAR
332,1704110160.0,1226.71,1224.69,2.02,-0.04502074,BAR
333,1704110220.0,1228.96,1224.69,4.27,-0.04502074,BAR
334,1704110280.0,1231.22,1224.69,6.52,-0.04502074,BAR
335,1704110340.0,1233.47,1224.69,8.77,-0.04502074,BAR
336,1704110400.0,1235.72,1224.69,11.03,-0.04502074,BAR
337,1704110460.0,1237.97,1224.69,13.28,-0.04502074,BAR
338,1704110520.0,1240.22,1224.69,15.53,-0.04502074,BAR
339,1704110580.0,1242.63,1242.63,0.00,0.00000000,BAR
340,1704110640.0,1242.63,1242.63,0.00,0.00000000,BAR
341,1704110700.0,1242.16,1242.16,0.00,-0.04801430,POST_TRADE
342,1704110700.0,1242.16,1242.16,0.00,-0.04801430,BAR
343,1704110760.0,1244.33,1242.16,2.17,-0.04801430,BAR
344,1704110820.0,1246.73,1242.16,4.57,-0.04801430,BAR
345,1704110880.0,1249.13,1242.16,6.97,-0.04801430,BAR
346,1704110940.0,1251.53,1242.16,9.37,-0.04801430,BAR
347,1704111000.0,1253.93,1242.16,11.77,-0.04801430,BAR
348,1704111060.0,1256.33,1242.16,14.17,-0.04801430,BAR
349,1704111120.0,1258.73,1242.16,16.57,-0.04801430,BAR
350,1704111180.0,1260.35,1260.35,0.00,0.00000000,BAR
351,1704111240.0,1260.35,1260.35,0.00,0.00000000,BAR
352,1704111300.0,1259.88,1259.88,0.00,-0.05134304,POST_TRADE
353,1704111300.0,1259.88,1259.88,0.00,-0.05134304,BAR
354,1704111360.0,1262.21,1259.88,2.33,-0.05134304,BAR
355,1704111420.0,1264.78,1259.88,4.90,-0.05134304,BAR
356,1704111480.0,1267.35,1259.88,7.47,-0.05134304,BAR
357,1704111540.0,1269.91,1259.88,10.03,-0.05134304,BAR
358,1704111600.0,1272.48,1259.88,12.60,-0.05134304,BAR
359,1704111660.0,1275.05,1259.88,15.17,-0.05134304,BAR
360,1704111720.0,1278.33,1278.33,0.00,0.00000000,BAR
361,1704111780.0,1278.33,1278.33,0.00,0.00000000,BAR
362,1704111840.0,1277.85,1277.85,0.00,-0.05475056,POST_TRADE
363,1704111840.0,1277.85,1277.85,0.00,-0.05475056,BAR
364,1704111900.0,1280.35,1277.85,2.50,-0.05475056,BAR
365,1704111960.0,1283.09,1277.85,5.24,-0.05475056,BAR
366,1704112020.0,1285.83,1277.85,7.97,-0.05475056,BAR
367,1704112080.0,1288.56,1277.85,10.71,-0.05475056,BAR
368,1704112140.0,1291.30,1277.85,13.45,-0.05475056,BAR
369,1704112200.0,1294.04,1277.85,16.19,-0.05475056,BAR
370,1704112260.0,1296.57,1296.57,0.00,0.00000000,BAR
371,1704112320.0,1296.57,1296.57,0.00,0.00000000,BAR
372,1704112380.0,1296.08,1296.08,0.00,-0.05853870,POST_TRADE
373,1704112380.0,1296.08,1296.08,0.00,-0.05853870,BAR
374,1704112440.0,1298.77,1296.08,2.68,-0.05853870,BAR
375,1704112500.0,1301.69,1296.08,5.61,-0.05853870,BAR
376,1704112560.0,1304.62,1296.08,8.54,-0.05853870,BAR
377,1704112620.0,1307.55,1296.08,11.46,-0.05853870,BAR
378,1704112680.0,1310.47,1296.08,14.39,-0.05853870,BAR
379,1704112740.0,1313.40,1296.08,17.32,-0.05853870,BAR
380,1704112800.0,1315.06,1315.06,0.00,0.00000000,BAR
381,1704112860.0,1315.06,1315.06,0.00,0.00000000,BAR
382,1704112920.0,1314.57,1314.57,0.00,-0.06277302,POST_TRADE
383,1704112920.0,1314.57,1314.57,0.00,-0.06277302,BAR
384,1704112980.0,1317.46,1314.57,2.89,-0.06277302,BAR
385,1704113040.0,1320.60,1314.57,6.03,-0.06277302,BAR
386,1704113100.0,1323.74,1314.57,9.17,-0.06277302,BAR
387,1704113160.0,1326.88,1314.57,12.31,-0.06277302,BAR
388,1704113220.0,1330.02,1314.57,15.45,-0.06277302,BAR
389,1704113280.0,1333.82,1333.82,0.00,0.00000000,BAR
390,1704113340.0,1333.82,1333.82,0.00,0.00000000,BAR
391,1704113400.0,1333.32,1333.32,0.00,-0.06708234,POST_TRADE
392,1704113400.0,1333.32,1333.32,0.00,-0.06708234,BAR
393,1704113460.0,1336.43,1333.32,3.10,-0.06708234,BAR
394,1704113520.0,1339.78,1333.32,6.46,-0.06708234,BAR
395,1704113580.0,1343.14,1333.32,9.81,-0.06708234,BAR
396,1704113640.0,1346.49,1333.32,13.17,-0.06708234,BAR
397,1704113700.0,1349.84,1333.32,16.52,-0.06708234,BAR
398,1704113760.0,1352.85,1352.85,0.00,0.00000000,BAR
399,1704113820.0,1352.85,1352.85,0.00,0.00000000,BAR
400,1704113880.0,1352.34,1352.34,0.00,-0.07189418,POST_TRADE
401,1704113880.0,1352.34,1352.34,0.00,-0.07189418,BAR
402,1704113940.0,1355.68,1352.34,3.34,-0.07189418,BAR
403,1704114000.0,1359.28,1352.34,6.94,-0.07189418,BAR
404,1704114060.0,1362.87,1352.34,10.53,-0.07189418,BAR
405,1704114120.0,1366.47,1352.34,14.13,-0.07189418,BAR
406,1704114180.0,1370.06,1352.34,17.72,-0.07189418,BAR
407,1704114240.0,1372.15,1372.15,0.00,0.00000000,BAR
408,1704114300.0,1372.15,1372.15,0.00,0.00000000,BAR
409,1704114360.0,1371.64,1371.64,0.00,-0.07729932,POST_TRADE
410,1704114360.0,1371.64,1371.64,0.00,-0.07729932,BAR
