Timestamp,Symbol,Side,Price,Qty,Comm,PnL
1704070920.0,BTCUSDT,BUY,42860.0,0.0006859542697153523,0.0294,0
1704071940.0,BTCUSDT,SELL_SL,42002.799999999996,0.0006859542697153523,0.028811999999999994,-0.6462120000000029
