TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
-0.16,0.2535,9,0.33,0.96,9984.44,-5.55,20.16,740,702,38
