TotalReturn,MaxDrawdown,TotalTrades,WinRate,ProfitFactor,FinalEquity,TotalPnL,TotalFees,TotalSignals,TrendSignals,ChopSignals
0.00,0.2533,9,0.33,1.08,10000.32,10.03,19.55,742,703,39
