Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId
1704063120.0,BTCUSDT,SELL,42126.456235,0.00106821,0.04499990181478935,0.0,OPEN,58e75c07
1704132420.0,BTCUSDT,BUY_SL,42968.9853597,0.00106821,0.045899899851085134,-0.99089783796166,CLOSE,58e75c07
1704132600.0,BTCUSDT,BUY,43043.921205,0.00101091,0.04351353038534655,0.0,OPEN,1b3e1d95
1704154980.0,BTCUSDT,SELL_TP,44765.6780532,0.00101091,0.045254071600760414,1.651773613427754,CLOSE,1b3e1d95
1704155460.0,BTCUSDT,BUY,44661.059369999995,0.00102978,0.0459910657180386,0.0,OPEN,9a5649e1
1704282900.0,BTCUSDT,SELL_SL,43767.8381826,0.00102978,0.04507124440367783,-1.010883624482487,CLOSE,9a5649e1
1704283920.0,BTCUSDT,SELL,41536.66128000001,0.00053537,0.022237482349473602,0.0,OPEN,d4699e7a
1704284160.0,BTCUSDT,BUY_SL,42367.39450560001,0.00053537,0.022682231996463072,-0.4896693613354091,CLOSE,d4699e7a
1704284340.0,BTCUSDT,SELL,42036.971000000005,0.00026013,0.010935077266230001,0.0,OPEN,97b00c83
1704297240.0,BTCUSDT,BUY_SL,42877.71042,0.00026013,0.011153778811554603,-0.2407904014023841,CLOSE,97b00c83
1704297960.0,BTCUSDT,BUY,43314.476415,0.00025037000000000003,0.01084464546002355,0.0,OPEN,15d527a5
1704308160.0,BTCUSDT,SELL_SL,42448.186886699994,0.00025037000000000003,0.010627752550823079,-0.23836530721131852,CLOSE,15d527a5
1704321720.0,BTCUSDT,SELL,42667.61552,0.00025207,0.010755225844126401,0.0,OPEN,97e239ec
1704379500.0,BTCUSDT,BUY_SL,43520.9678304,0.00025207,0.010970330361008928,-0.2368300730876628,CLOSE,97e239ec
1704380280.0,BTCUSDT,BUY,43634.446319999995,0.00024445,0.010666440402924,0.0,OPEN,1db2f2b0
1704401941.0,BTCUSDT,SELL_EOS,44113.68,0.00024445,0.010783589076000001,0.0956986435970772,CLOSE,1db2f2b0
