Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId
1704063120.0,BTCUSDT,SELL,42105.38247,0.02968741,1.2499997525937026,0.0,OPEN,4ba2ef22
1704132180.0,BTCUSDT,BUY_SL,42990.437609519395,0.02968741,1.2762747473932223,-27.551269546912792,CLOSE,4ba2ef22
1704138660.0,BTCUSDT,BUY,43549.536029999996,0.02862027,1.246399479553328,0.0,OPEN,d979e89e
1704157680.0,BTCUSDT,SELL_TP,45246.22595372879,0.02862027,1.2949592032767254,47.26476452012078,CLOSE,d979e89e
1704163380.0,BTCUSDT,BUY,45328.403119999995,0.027624,1.2521518077868798,0.0,OPEN,2f0e3ca2
1704281040.0,BTCUSDT,SELL_SL,44377.4132225424,0.027624,1.2258816628595113,-27.496026590228226,CLOSE,2f0e3ca2
1704282840.0,BTCUSDT,SELL,44031.924,0.02835575,1.248558228963,0.0,OPEN,c4979090
1704283260.0,BTCUSDT,BUY_TP,42312.91768703999,0.02835575,1.199814515704284,47.5438987430115,CLOSE,c4979090
1704283440.0,BTCUSDT,SELL,42922.00503,0.02922383,1.254345378255865,0.0,OPEN,c7a73ed7
1704283740.0,BTCUSDT,BUY_TP,41246.329953628796,0.02922383,1.2053757346887557,47.76426783242033,CLOSE,c7a73ed7
1704283920.0,BTCUSDT,SELL,41515.882560000005,0.0455305,1.8902388908980805,0.0,OPEN,8bab03fe
1704284160.0,BTCUSDT,BUY_SL,42388.5464114112,0.0455305,1.9299717123847575,-41.66279319906199,CLOSE,8bab03fe
1704297900.0,BTCUSDT,BUY,43363.84051999999,0.02893459,1.2547149462715865,0.0,OPEN,6e3aa038
1704308160.0,BTCUSDT,SELL_SL,42454.06714589039,0.02893459,1.2283910266988087,-27.552310599476748,CLOSE,6e3aa038
1704337080.0,BTCUSDT,BUY,43215.37219999999,0.01447533,0.6255567736678258,0.0,OPEN,4a6816e7
1704402001.0,BTCUSDT,SELL_EOS,44125.1307,0.01447533,0.6387258281756311,12.530328679629527,CLOSE,4a6816e7
