Timestamp,Symbol,Side,Price,Qty,Comm,PnL,Event,PositionId,MarkPrice,FillPrice
1704207360.0,BTCUSDT,SELL,45047.507399999995,0.02774848,1.2499998581387517,0.0,OPEN,d47d8831,45092.6,45047.507399999995
1704283260.0,BTCUSDT,BUY_TP,43288.85271110399,0.02774848,1.2011998636770147,47.598794598060074,CLOSE,d47d8831,43245.607103999995,43288.85271110399
1704283440.0,BTCUSDT,SELL,42922.00503,0.02925757,1.2557935667055773,0.0,OPEN,11b41e79,42964.97,42922.00503
1704283740.0,BTCUSDT,BUY_TP,41246.329953628796,0.02925757,1.2067673858613912,47.81941345832447,CLOSE,11b41e79,41205.1248288,41246.329953628796
1704283920.0,BTCUSDT,SELL,41515.882560000005,0.04558306,1.8924209656854338,0.0,OPEN,d3676b53,41557.44,41515.882560000005
1704284160.0,BTCUSDT,BUY_SL,42388.5464114112,0.04558306,1.9321996543841413,-41.71088835309155,CLOSE,d3676b53,42346.200211200005,42388.5464114112
1704284340.0,BTCUSDT,SELL,42015.942,0.0298973,1.2561632227566002,0.0,OPEN,51bf98fd,42058.0,42015.942
1704297240.0,BTCUSDT,BUY_SL,42899.11710084,0.0298973,1.2825677736989438,-27.68711871604253,CLOSE,51bf98fd,42856.26084,42899.11710084
1704308160.0,BTCUSDT,SELL,42236.29143,0.01482783,0.6262725491544969,0.0,OPEN,3402a283,42278.57,42236.29143
1704336420.0,BTCUSDT,BUY_SL,43124.098275858596,0.01482783,0.6394367981377244,-13.803685781365228,CLOSE,3402a283,43081.0172586,43124.098275858596
