timestamp,dt,score,threshold,conviction,regime,slope_net,adx,rationale,direction,expected_move_bps,atr_bps,slip_bps,spread_bps,fee_bps,safety_factor
1704207360.0,2024-01-02 17:56:00,10.465429509299895,8.0,65.375328296409,TREND,-24.27032532202429,45.2251969778454,Regime: TREND (Orion 2x). Score: -0.65. Bearish Consensus.,SELL,28.23505313587546,18.823368757250307,5.0,5.0,10.0,2.0
1704283440.0,2024-01-03 15:04:00,21.51141117203215,8.0,90.0,TREND,-71.8037424153008,71.77572234605037,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,88.27055868286644,58.84703912191096,5.0,5.0,10.0,2.0
1704283920.0,2024-01-03 15:12:00,28.5857513750418,8.0,90.0,TREND,-114.8282254321748,75.04391738130529,Regime: TREND (Orion 2x). Score: -0.90. Bearish Consensus.,SELL,150.38398165896052,100.25598777264034,5.0,5.0,10.0,2.0
1704284340.0,2024-01-03 15:19:00,14.550422758343576,8.0,86.56147371906114,TREND,-37.014694008248625,57.936884231436686,Regime: TREND (Orion 2x). Score: -0.87. Bearish Consensus.,SELL,127.81853093855557,85.21235395903705,5.0,5.0,10.0,2.0
1704308160.0,2024-01-03 21:56:00,10.712250161507447,8.0,48.344971238895404,TREND,-36.01523184105463,35.00698274333724,Regime: TREND (Orion 2x). Score: -0.48. Bearish Consensus.,SELL,29.657151335193625,21.566099324934065,5.0,5.0,10.0,2.0
