Scenario,PositionId,EntryTs,ExitTs,Direction,EntryPrice,ExitPrice,ExpMove,Cost,Realized,Net,Slope,ADX,Regime,Score,SafetyFactor
V1_SellOnly,d47d8831,1704207360.0,1704283260.0,SELL,45047.507399999995,43288.85271110399,28.2,20.0,390.40000000000174,370.40000000000174,-24.270325,45.23,TREND,10.47,1.3
V1_SellOnly,11b41e79,1704283440.0,1704283740.0,SELL,42922.00503,41246.3299536288,88.3,20.0,390.3999999999993,370.3999999999993,-71.803742,71.78,TREND,21.51,1.3
V1_SellOnly,d3676b53,1704283920.0,1704284160.0,SELL,41515.882560000005,42388.5464114112,150.4,20.0,-210.19999999999783,-230.19999999999783,-114.828225,75.04,TREND,28.59,1.3
V1_SellOnly,51bf98fd,1704284340.0,1704297240.0,SELL,42015.942,42899.11710084,127.8,20.0,-210.19999999999882,-230.19999999999882,-37.014694,57.94,TREND,14.55,1.3
V1_SellOnly,3402a283,1704308160.0,1704336420.0,SELL,42236.29143,43124.09827585859,29.7,20.0,-210.19999999999797,-230.19999999999797,-36.015232,35.01,TREND,10.71,1.3
